DATA,ABERTURA,MAXIMA,MINIMA,FECHAMENTO,BINARIO
2020-02-09 22:40:00,1.09505,1.09514,1.09505,1.09516,1.0
2020-02-09 22:45:00,1.09517,1.0952,1.09517,1.09518,1.0
2020-02-09 22:50:00,1.09519,1.09523,1.09518,1.09522,1.0
2020-02-09 22:55:00,1.09523,1.09525,1.09523,1.09523,0.5
2020-02-09 23:00:00,1.09524,1.09529,1.09524,1.09523,0.0
2020-02-09 23:05:00,1.09523,1.09529,1.09523,1.09518,1.0
2020-02-09 23:10:00,1.09518,1.09527,1.09518,1.09522,1.0
2020-02-09 23:15:00,1.09523,1.09527,1.09522,1.09527,0.0
2020-02-09 23:20:00,1.09527,1.09533,1.09527,1.09526,1.0
2020-02-09 23:25:00,1.09527,1.09532,1.09527,1.09529,1.0
2020-02-09 23:30:00,1.09528,1.0954,1.09528,1.09539,0.0
2020-02-09 23:35:00,1.09538,1.09544,1.09538,1.09538,1.0
2020-02-09 23:40:00,1.09539,1.09547,1.09539,1.09544,1.0
2020-02-09 23:45:00,1.09545,1.09548,1.09543,1.09547,1.0
2020-02-09 23:50:00,1.09548,1.09548,1.09547,1.09548,1.0
2020-02-09 23:55:00,1.09549,1.09567,1.09549,1.09567,0.0
2020-02-10 00:00:00,1.09568,1.09574,1.0956,1.09563,0.5
2020-02-10 00:05:00,1.09564,1.09566,1.09563,1.09563,1.0
2020-02-10 00:10:00,1.09563,1.09568,1.09563,1.09568,0.0
2020-02-10 00:15:00,1.09568,1.09568,1.09562,1.09562,0.0
2020-02-10 00:20:00,1.09561,1.09561,1.09552,1.09554,1.0
2020-02-10 00:25:00,1.09554,1.09566,1.09554,1.09557,0.0
2020-02-10 00:30:00,1.09558,1.09558,1.0955,1.09552,0.0
2020-02-10 00:35:00,1.09551,1.09553,1.09551,1.09551,0.0
2020-02-10 00:40:00,1.09552,1.09552,1.09541,1.09544,1.0
2020-02-10 00:45:00,1.09544,1.09551,1.09542,1.09549,1.0
2020-02-10 00:50:00,1.09548,1.09552,1.09548,1.09554,0.5
2020-02-10 00:55:00,1.09553,1.09559,1.09553,1.09554,0.0
2020-02-10 01:00:00,1.09554,1.09565,1.09552,1.09552,0.0
2020-02-10 01:05:00,1.09553,1.09553,1.09539,1.09543,0.0
2020-02-10 01:10:00,1.09542,1.09543,1.09542,1.0954,1.0
2020-02-10 01:15:00,1.09539,1.09544,1.09532,1.09542,1.0
2020-02-10 01:20:00,1.09542,1.09544,1.09538,1.09543,1.0
2020-02-10 01:25:00,1.09542,1.09543,1.09534,1.09544,1.0
2020-02-10 01:30:00,1.09545,1.09555,1.09545,1.09549,0.0
2020-02-10 01:35:00,1.09549,1.0955,1.09539,1.09543,1.0
2020-02-10 01:40:00,1.09543,1.09558,1.09533,1.09556,0.0
2020-02-10 01:45:00,1.09558,1.09571,1.0954,1.0955,0.0
2020-02-10 01:50:00,1.09551,1.09551,1.0953,1.0953,0.0
2020-02-10 01:55:00,1.09529,1.09529,1.09521,1.09513,0.0
2020-02-10 02:00:00,1.09512,1.09512,1.09481,1.09489,1.0
2020-02-10 02:05:00,1.0949,1.09493,1.0949,1.09494,0.0
2020-02-10 02:10:00,1.09495,1.09495,1.09485,1.0949,1.0
2020-02-10 02:15:00,1.09491,1.09525,1.09491,1.09525,1.0
2020-02-10 02:20:00,1.09524,1.09528,1.09508,1.09531,0.0
2020-02-10 02:25:00,1.09532,1.09532,1.09523,1.09527,1.0
2020-02-10 02:30:00,1.09526,1.09534,1.09516,1.09531,0.0
2020-02-10 02:35:00,1.09531,1.09535,1.09531,1.09526,0.0
2020-02-10 02:40:00,1.09525,1.09525,1.0951,1.095,0.0
2020-02-10 02:45:00,1.095,1.095,1.09475,1.09479,0.0
2020-02-10 02:50:00,1.09479,1.09479,1.0947,1.09472,0.0
2020-02-10 02:55:00,1.09472,1.09472,1.09451,1.09466,1.0
2020-02-10 03:00:00,1.09466,1.09482,1.09466,1.09485,0.0
2020-02-10 03:05:00,1.09484,1.09484,1.09453,1.09463,0.0
2020-02-10 03:10:00,1.09463,1.09476,1.0946,1.0946,1.0
2020-02-10 03:15:00,1.09461,1.09471,1.09447,1.09461,1.0
2020-02-10 03:20:00,1.09461,1.09474,1.09461,1.0947,1.0
2020-02-10 03:25:00,1.0947,1.09478,1.0947,1.09475,0.0
2020-02-10 03:30:00,1.09475,1.09481,1.09467,1.09471,1.0
2020-02-10 03:35:00,1.09471,1.09507,1.09471,1.09503,1.0
2020-02-10 03:40:00,1.09503,1.09525,1.09498,1.09515,0.0
2020-02-10 03:45:00,1.09516,1.09519,1.09508,1.09501,1.0
2020-02-10 03:50:00,1.09502,1.09536,1.09502,1.0953,0.0
2020-02-10 03:55:00,1.0953,1.0953,1.09518,1.09513,0.0
2020-02-10 04:00:00,1.09513,1.09513,1.09499,1.09494,1.0
2020-02-10 04:05:00,1.09494,1.09508,1.0949,1.09503,0.0
2020-02-10 04:10:00,1.09503,1.09507,1.09493,1.09498,1.0
2020-02-10 04:15:00,1.09499,1.09502,1.09486,1.09508,0.0
2020-02-10 04:20:00,1.09508,1.09517,1.09492,1.09492,1.0
2020-02-10 04:25:00,1.09492,1.09505,1.09492,1.09499,0.0
2020-02-10 04:30:00,1.095,1.095,1.09488,1.09495,1.0
2020-02-10 04:35:00,1.09495,1.09516,1.09495,1.09508,0.0
2020-02-10 04:40:00,1.09508,1.0951,1.09508,1.09493,0.0
2020-02-10 04:45:00,1.09493,1.09515,1.09463,1.09464,0.0
2020-02-10 04:50:00,1.09463,1.09469,1.09462,1.09463,1.0
2020-02-10 04:55:00,1.09465,1.09503,1.09465,1.09497,1.0
2020-02-10 05:00:00,1.09496,1.09518,1.09496,1.09514,1.0
2020-02-10 05:05:00,1.09515,1.09528,1.09515,1.09535,0.0
2020-02-10 05:10:00,1.09535,1.09535,1.09529,1.09525,1.0
2020-02-10 05:15:00,1.09526,1.09535,1.09518,1.09529,1.0
2020-02-10 05:20:00,1.09529,1.09543,1.09518,1.09531,0.0
2020-02-10 05:25:00,1.09531,1.09531,1.09517,1.09518,0.0
2020-02-10 05:30:00,1.09519,1.09534,1.0951,1.0951,0.0
2020-02-10 05:35:00,1.0951,1.0951,1.09503,1.09504,1.0
2020-02-10 05:40:00,1.09504,1.09516,1.09478,1.0951,0.0
2020-02-10 05:45:00,1.09509,1.09516,1.09494,1.09499,1.0
2020-02-10 05:50:00,1.095,1.09515,1.09497,1.09503,0.0
2020-02-10 05:55:00,1.09504,1.09504,1.09492,1.09494,0.0
2020-02-10 06:00:00,1.09493,1.09493,1.09451,1.09453,1.0
2020-02-10 06:05:00,1.09455,1.09474,1.09455,1.09473,1.0
2020-02-10 06:10:00,1.09474,1.095,1.09471,1.095,0.0
2020-02-10 06:15:00,1.09499,1.09501,1.0949,1.09491,1.0
2020-02-10 06:20:00,1.09492,1.09507,1.09492,1.0951,0.0
2020-02-10 06:25:00,1.09509,1.09509,1.09502,1.09498,1.0
2020-02-10 06:30:00,1.09497,1.09519,1.09484,1.0952,0.0
2020-02-10 06:35:00,1.09519,1.09519,1.09494,1.09498,1.0
2020-02-10 06:40:00,1.09499,1.0952,1.09499,1.09515,1.0
2020-02-10 06:45:00,1.09515,1.09524,1.09515,1.09524,0.0
2020-02-10 06:50:00,1.09525,1.09525,1.09494,1.09499,0.0
2020-02-10 06:55:00,1.09498,1.09508,1.09493,1.09491,0.0
2020-02-10 07:00:00,1.09491,1.09493,1.09473,1.09483,1.0
2020-02-10 07:05:00,1.09484,1.09494,1.09482,1.09485,1.0
2020-02-10 07:10:00,1.09486,1.0951,1.09477,1.09499,0.0
2020-02-10 07:15:00,1.09498,1.095,1.09488,1.09489,1.0
2020-02-10 07:20:00,1.09488,1.09514,1.09488,1.09506,1.0
2020-02-10 07:25:00,1.09507,1.09515,1.09504,1.09509,0.0
2020-02-10 07:30:00,1.0951,1.09511,1.09487,1.09488,1.0
2020-02-10 07:35:00,1.09487,1.09509,1.09487,1.09507,1.0
2020-02-10 07:40:00,1.09508,1.09515,1.09497,1.09509,1.0
2020-02-10 07:45:00,1.09509,1.09516,1.09502,1.09516,0.0
2020-02-10 07:50:00,1.09515,1.09515,1.09493,1.09493,0.0
2020-02-10 07:55:00,1.09494,1.09494,1.09484,1.09492,1.0
2020-02-10 08:00:00,1.09493,1.09506,1.0949,1.09503,1.0
2020-02-10 08:05:00,1.09503,1.09514,1.09503,1.09513,0.0
2020-02-10 08:10:00,1.09513,1.09519,1.09508,1.09511,0.0
2020-02-10 08:15:00,1.09511,1.09511,1.09485,1.09499,0.5
2020-02-10 08:20:00,1.09497,1.09502,1.09497,1.09499,1.0
2020-02-10 08:25:00,1.09499,1.0952,1.09499,1.09525,0.0
2020-02-10 08:30:00,1.09526,1.09526,1.09487,1.09496,0.0
2020-02-10 08:35:00,1.09499,1.09501,1.0949,1.09492,0.0
2020-02-10 08:40:00,1.09491,1.09503,1.09464,1.09473,0.0
2020-02-10 08:45:00,1.09473,1.09473,1.09435,1.09435,0.0
2020-02-10 08:50:00,1.09435,1.09435,1.09363,1.09365,0.0
2020-02-10 08:55:00,1.09365,1.09365,1.0931,1.09325,1.0
2020-02-10 09:00:00,1.09324,1.09324,1.0931,1.09331,0.0
2020-02-10 09:05:00,1.09332,1.09332,1.09282,1.09292,0.0
2020-02-10 09:10:00,1.09294,1.09294,1.09281,1.09284,1.0
2020-02-10 09:15:00,1.09284,1.09306,1.09284,1.09298,1.0
2020-02-10 09:20:00,1.09298,1.09318,1.09298,1.09302,0.0
2020-02-10 09:25:00,1.09303,1.09303,1.09279,1.09285,1.0
2020-02-10 09:30:00,1.09286,1.09301,1.09276,1.09296,0.0
2020-02-10 09:35:00,1.09296,1.09296,1.09289,1.09287,1.0
2020-02-10 09:40:00,1.09289,1.09299,1.09277,1.09299,0.0
2020-02-10 09:45:00,1.09299,1.09322,1.09299,1.09291,0.0
2020-02-10 09:50:00,1.09291,1.09307,1.09276,1.09283,0.0
2020-02-10 09:55:00,1.09283,1.09291,1.09276,1.09275,0.0
2020-02-10 10:00:00,1.09274,1.09287,1.09265,1.09266,1.0
2020-02-10 10:05:00,1.09266,1.093,1.09266,1.09291,1.0
2020-02-10 10:10:00,1.09291,1.09319,1.09291,1.09326,0.5
2020-02-10 10:15:00,1.09326,1.09331,1.09322,1.09326,1.0
2020-02-10 10:20:00,1.09326,1.09346,1.09326,1.09345,1.0
2020-02-10 10:25:00,1.09346,1.09382,1.09346,1.09378,0.0
2020-02-10 10:30:00,1.09379,1.09379,1.09342,1.09337,0.0
2020-02-10 10:35:00,1.09337,1.09344,1.09336,1.09325,0.0
2020-02-10 10:40:00,1.09324,1.09331,1.09299,1.09299,0.0
2020-02-10 10:45:00,1.09299,1.09305,1.09267,1.09267,0.0
2020-02-10 10:50:00,1.09267,1.09284,1.09227,1.09222,1.0
2020-02-10 10:55:00,1.09223,1.09248,1.09192,1.09241,0.0
2020-02-10 11:00:00,1.0924,1.0924,1.09226,1.0923,0.0
2020-02-10 11:05:00,1.09229,1.09237,1.09214,1.09198,0.0
2020-02-10 11:10:00,1.09198,1.09205,1.09197,1.09195,0.0
2020-02-10 11:15:00,1.09195,1.09195,1.09154,1.09154,0.0
2020-02-10 11:20:00,1.09154,1.09157,1.09126,1.09141,0.0
2020-02-10 11:25:00,1.0914,1.0914,1.09127,1.09134,0.0
2020-02-10 11:30:00,1.09133,1.09133,1.09109,1.09117,0.0
2020-02-10 11:35:00,1.09117,1.09124,1.09115,1.09111,1.0
2020-02-10 11:40:00,1.09111,1.09111,1.09091,1.09115,1.0
2020-02-10 11:45:00,1.09116,1.09129,1.09113,1.09136,1.0
2020-02-10 11:50:00,1.09137,1.09147,1.09134,1.09145,1.0
2020-02-10 11:55:00,1.09144,1.09151,1.09144,1.0915,1.0
2020-02-10 12:00:00,1.09151,1.09167,1.09151,1.09179,0.0
2020-02-10 12:05:00,1.0918,1.09201,1.09157,1.09157,1.0
2020-02-10 12:10:00,1.09158,1.09164,1.09153,1.09164,1.0
2020-02-10 12:15:00,1.09165,1.09173,1.09163,1.0917,0.0
2020-02-10 12:20:00,1.09169,1.09169,1.09152,1.09148,1.0
2020-02-10 12:25:00,1.09148,1.09155,1.09148,1.09153,1.0
2020-02-10 12:30:00,1.09152,1.0917,1.09139,1.09167,0.0
2020-02-10 12:35:00,1.09166,1.09166,1.09148,1.09166,0.0
2020-02-10 12:40:00,1.09166,1.09166,1.09129,1.09128,1.0
2020-02-10 12:45:00,1.09127,1.09145,1.09127,1.09147,0.0
2020-02-10 12:50:00,1.09146,1.09146,1.0912,1.0912,0.0
2020-02-10 12:55:00,1.0912,1.0912,1.09111,1.09102,1.0
2020-02-10 13:00:00,1.09102,1.09117,1.09093,1.09116,1.0
2020-02-10 13:05:00,1.09116,1.09132,1.09116,1.09132,1.0
2020-02-10 13:10:00,1.09132,1.09141,1.09132,1.09142,0.0
2020-02-10 13:15:00,1.09142,1.09142,1.09129,1.09138,1.0
2020-02-10 13:20:00,1.09137,1.09153,1.09137,1.0915,1.0
2020-02-10 13:25:00,1.0915,1.09165,1.0915,1.09151,0.0
2020-02-10 13:30:00,1.0915,1.09156,1.09145,1.09146,1.0
2020-02-10 13:35:00,1.09147,1.0916,1.09147,1.09155,0.0
2020-02-10 13:40:00,1.09155,1.09161,1.09152,1.09154,0.0
2020-02-10 13:45:00,1.09154,1.09154,1.09145,1.09146,0.0
2020-02-10 13:50:00,1.09147,1.09147,1.09138,1.09135,1.0
2020-02-10 13:55:00,1.09135,1.09136,1.09131,1.09136,0.0
2020-02-10 14:00:00,1.09135,1.09136,1.0913,1.0913,0.0
2020-02-10 14:05:00,1.09129,1.0913,1.09124,1.09129,1.0
2020-02-10 14:10:00,1.09129,1.09141,1.09128,1.09139,1.0
2020-02-10 14:15:00,1.0914,1.09155,1.0914,1.09151,1.0
2020-02-10 14:20:00,1.0915,1.09162,1.0915,1.0916,0.0
2020-02-10 14:25:00,1.0916,1.0916,1.09149,1.0915,1.0
2020-02-10 14:30:00,1.09151,1.09155,1.09151,1.09154,0.0
2020-02-10 14:35:00,1.09153,1.09157,1.09153,1.09152,0.0
2020-02-10 14:40:00,1.09151,1.09151,1.0914,1.09143,1.0
2020-02-10 14:45:00,1.09144,1.09149,1.09143,1.09145,0.5
2020-02-10 14:50:00,1.09146,1.09146,1.09141,1.09145,0.0
2020-02-10 14:55:00,1.09144,1.09147,1.09144,1.09138,1.0
2020-02-10 15:00:00,1.09141,1.09147,1.09137,1.09139,0.5
2020-02-10 15:05:00,1.09139,1.09141,1.09133,1.09139,0.0
2020-02-10 15:10:00,1.09138,1.09138,1.09129,1.09129,0.0
2020-02-10 15:15:00,1.09129,1.09134,1.09129,1.09128,0.0
2020-02-10 15:20:00,1.09129,1.09129,1.09118,1.09118,0.0
2020-02-10 15:25:00,1.09119,1.09119,1.09092,1.09093,1.0
2020-02-10 15:30:00,1.09093,1.09106,1.09093,1.09095,1.0
2020-02-10 15:35:00,1.09094,1.09107,1.09092,1.09098,0.0
2020-02-10 15:40:00,1.09098,1.09098,1.09085,1.09089,1.0
2020-02-10 15:45:00,1.09092,1.09118,1.09092,1.09118,1.0
2020-02-10 15:50:00,1.09117,1.09128,1.09117,1.09129,0.0
2020-02-10 15:55:00,1.09128,1.09138,1.09126,1.09123,1.0
2020-02-10 16:00:00,1.09124,1.09134,1.09123,1.09134,0.0
2020-02-10 16:05:00,1.09134,1.09135,1.09124,1.09124,0.0
2020-02-10 16:10:00,1.09125,1.09125,1.09115,1.09115,1.0
2020-02-10 16:15:00,1.09116,1.09116,1.09111,1.09118,0.0
2020-02-10 16:22:00,1.09118,1.09118,1.09106,1.09104,1.0
2020-02-10 16:27:00,1.09105,1.09111,1.09103,1.09106,1.0
2020-02-10 16:32:00,1.09106,1.09115,1.09104,1.09114,0.0
2020-02-10 16:37:00,1.09114,1.09114,1.09105,1.09106,0.5
2020-02-10 16:42:00,1.09107,1.0911,1.09105,1.09106,1.0
2020-02-10 16:47:00,1.09105,1.09109,1.09104,1.09109,0.0
2020-02-10 16:52:00,1.0911,1.0911,1.09102,1.09098,1.0
2020-02-10 16:57:00,1.09096,1.09108,1.09096,1.09108,1.0
2020-02-10 17:03:00,1.09108,1.0911,1.09108,1.09109,1.0
2020-02-10 17:09:00,1.09109,1.09116,1.09109,1.09115,0.0
2020-02-10 17:15:00,1.09115,1.09116,1.09111,1.09114,1.0
2020-02-10 17:21:00,1.09115,1.09119,1.09114,1.09119,0.0
2020-02-10 17:27:00,1.0912,1.0912,1.09114,1.09114,0.0
2020-02-10 17:32:00,1.09114,1.09116,1.0911,1.09111,1.0
2020-02-10 17:38:00,1.09112,1.09114,1.09109,1.09119,0.0
2020-02-10 17:43:00,1.09118,1.09118,1.09115,1.09115,0.5
2020-02-10 17:48:00,1.09117,1.09119,1.09115,1.09115,0.5
2020-02-10 17:53:00,1.09118,1.09118,1.09115,1.09115,1.0
2020-02-10 17:58:00,1.09115,1.09129,1.09107,1.09122,1.0
2020-02-10 18:03:00,1.09121,1.09122,1.09119,1.09125,0.5
2020-02-10 18:08:00,1.09125,1.0913,1.09119,1.09125,0.0
2020-02-10 18:13:00,1.09126,1.0913,1.09126,1.09121,0.0
2020-02-10 18:19:00,1.09122,1.09122,1.09109,1.09109,0.0
2020-02-10 18:24:00,1.09108,1.09108,1.09101,1.09099,0.0
2020-02-10 18:29:00,1.09099,1.09099,1.09093,1.09094,0.0
2020-02-10 18:34:00,1.09094,1.09094,1.0909,1.0909,1.0
2020-02-10 18:39:00,1.0909,1.09096,1.0909,1.09093,1.0
2020-02-10 18:44:00,1.09095,1.09108,1.09088,1.09108,0.0
2020-02-10 18:49:00,1.09108,1.09112,1.09104,1.09105,0.0
2020-02-10 18:55:00,1.09106,1.09106,1.091,1.09101,0.0
2020-02-10 19:00:00,1.09103,1.09103,1.09094,1.09096,0.0
2020-02-10 19:05:00,1.09095,1.09105,1.09095,1.09095,0.0
2020-02-10 19:10:00,1.09094,1.09094,1.09083,1.09084,0.0
2020-02-10 19:15:00,1.09085,1.09085,1.09078,1.0908,1.0
2020-02-10 19:20:00,1.0908,1.09091,1.0908,1.09091,0.0
2020-02-10 19:25:00,1.0909,1.0909,1.09085,1.09086,1.0
2020-02-10 19:30:00,1.09086,1.09101,1.09086,1.09098,1.0
2020-02-10 19:35:00,1.091,1.09103,1.09093,1.09101,1.0
2020-02-10 19:40:00,1.09101,1.09106,1.09101,1.09107,0.0
2020-02-10 19:45:00,1.09108,1.09111,1.09105,1.09106,0.0
2020-02-10 19:50:00,1.09105,1.09106,1.09097,1.09097,1.0
2020-02-10 19:55:00,1.09097,1.09097,1.09095,1.091,0.5
2020-02-10 20:00:00,1.09099,1.09106,1.09096,1.091,1.0
2020-02-10 20:05:00,1.09099,1.09105,1.09099,1.09104,1.0
2020-02-10 20:10:00,1.09104,1.09124,1.09104,1.09124,1.0
2020-02-10 20:15:00,1.09124,1.0914,1.09124,1.09142,0.0
2020-02-10 20:20:00,1.09142,1.09151,1.09135,1.09135,1.0
2020-02-10 20:25:00,1.09136,1.0914,1.09134,1.0914,0.0
2020-02-10 20:30:00,1.09139,1.09139,1.09129,1.09133,1.0
2020-02-10 20:35:00,1.09134,1.09144,1.09132,1.09137,0.0
2020-02-10 20:40:00,1.09137,1.09143,1.09135,1.09136,1.0
2020-02-10 20:45:00,1.09136,1.09146,1.09134,1.09144,1.0
2020-02-10 20:50:00,1.09145,1.09149,1.09143,1.09149,0.0
2020-02-10 20:55:00,1.0915,1.0915,1.09139,1.09139,1.0
2020-02-10 21:00:00,1.0914,1.09142,1.09139,1.0914,0.0
2020-02-10 21:05:00,1.09141,1.09141,1.09128,1.09128,0.0
2020-02-10 21:10:00,1.09129,1.09129,1.09118,1.09125,1.0
2020-02-10 21:15:00,1.09125,1.09131,1.09123,1.09131,1.0
2020-02-10 21:20:00,1.0913,1.09146,1.0913,1.09143,1.0
2020-02-10 21:25:00,1.09144,1.09144,1.09139,1.09151,1.0
2020-02-10 21:30:00,1.09151,1.09154,1.09151,1.09153,1.0
2020-02-10 21:35:00,1.09152,1.09152,1.09152,1.09156,0.0
2020-02-10 21:40:00,1.09156,1.09162,1.09145,1.09145,0.0
2020-02-10 21:45:00,1.09145,1.09145,1.09129,1.0913,0.0
2020-02-10 21:50:00,1.09129,1.09129,1.09123,1.09124,1.0
2020-02-10 21:55:00,1.09124,1.0914,1.09124,1.09139,0.0
2020-02-10 22:00:00,1.09139,1.0914,1.09129,1.09136,1.0
2020-02-10 22:05:00,1.09135,1.09151,1.09135,1.09146,1.0
2020-02-10 22:10:00,1.09146,1.09156,1.09145,1.09155,1.0
2020-02-10 22:15:00,1.09155,1.09166,1.09155,1.09162,1.0
2020-02-10 22:20:00,1.09162,1.09165,1.09162,1.09165,1.0
2020-02-10 22:25:00,1.09164,1.09166,1.09164,1.09166,0.0
2020-02-10 22:30:00,1.09169,1.09169,1.0916,1.09158,0.0
2020-02-10 22:35:00,1.09157,1.09157,1.09143,1.09143,0.0
2020-02-10 22:40:00,1.09143,1.09143,1.09133,1.09134,0.0
2020-02-10 22:45:00,1.09135,1.0914,1.09128,1.09129,0.0
2020-02-10 22:50:00,1.0913,1.09134,1.09128,1.09125,1.0
2020-02-10 22:55:00,1.09126,1.09139,1.09126,1.09135,0.0
2020-02-10 23:00:00,1.09134,1.09134,1.09123,1.09125,1.0
2020-02-10 23:05:00,1.09126,1.09135,1.09126,1.09135,0.0
2020-02-10 23:10:00,1.09136,1.09136,1.09134,1.09134,0.0
2020-02-10 23:15:00,1.09134,1.09134,1.09128,1.09128,1.0
2020-02-10 23:20:00,1.09128,1.0913,1.09128,1.09129,0.0
2020-02-10 23:25:00,1.09128,1.09128,1.09113,1.09113,1.0
2020-02-10 23:30:00,1.09115,1.09115,1.09112,1.09115,1.0
2020-02-10 23:35:00,1.09116,1.09119,1.09116,1.09119,0.0
2020-02-10 23:40:00,1.09119,1.09119,1.09111,1.09109,0.0
2020-02-10 23:45:00,1.09109,1.09109,1.09098,1.09103,0.0
2020-02-10 23:50:00,1.09102,1.09102,1.09094,1.09096,0.0
2020-02-10 23:55:00,1.09096,1.09096,1.09088,1.09093,0.0
2020-02-11 00:00:00,1.09093,1.09093,1.09079,1.09079,1.0
2020-02-11 00:05:00,1.09079,1.09086,1.09079,1.09083,1.0
2020-02-11 00:10:00,1.09083,1.09086,1.09082,1.09086,1.0
2020-02-11 00:15:00,1.09086,1.09116,1.09086,1.0911,0.5
2020-02-11 00:20:00,1.0911,1.09114,1.09105,1.0911,1.0
2020-02-11 00:25:00,1.09112,1.09122,1.09112,1.09127,0.0
2020-02-11 00:30:00,1.09128,1.09128,1.09117,1.09121,0.0
2020-02-11 00:35:00,1.09121,1.09121,1.09109,1.09105,1.0
2020-02-11 00:40:00,1.09107,1.0911,1.09107,1.09109,1.0
2020-02-11 00:45:00,1.0911,1.0911,1.09104,1.0911,0.0
2020-02-11 00:50:00,1.0911,1.0911,1.09102,1.09104,1.0
2020-02-11 00:55:00,1.09104,1.09122,1.09104,1.09122,0.0
2020-02-11 01:00:00,1.09122,1.09122,1.09104,1.09105,0.0
2020-02-11 01:05:00,1.09105,1.09105,1.09089,1.0909,1.0
2020-02-11 01:10:00,1.09091,1.09102,1.09088,1.09093,1.0
2020-02-11 01:15:00,1.09093,1.09101,1.09084,1.09099,0.0
2020-02-11 01:20:00,1.091,1.091,1.09094,1.09092,0.0
2020-02-11 01:25:00,1.09093,1.09093,1.09086,1.09086,1.0
2020-02-11 01:30:00,1.09086,1.09096,1.09086,1.09095,1.0
2020-02-11 01:35:00,1.09095,1.09095,1.09091,1.09098,1.0
2020-02-11 01:40:00,1.09098,1.09101,1.09096,1.09102,0.5
2020-02-11 01:45:00,1.09101,1.09102,1.09097,1.09102,1.0
2020-02-11 01:50:00,1.09102,1.09102,1.09096,1.09104,1.0
2020-02-11 01:55:00,1.09103,1.09106,1.09103,1.09111,0.0
2020-02-11 02:00:00,1.09112,1.09112,1.09068,1.09068,0.5
2020-02-11 02:05:00,1.09067,1.09076,1.09067,1.09068,0.0
2020-02-11 02:10:00,1.09068,1.09071,1.09062,1.09066,0.0
2020-02-11 02:15:00,1.09065,1.09072,1.09056,1.09058,1.0
2020-02-11 02:20:00,1.09057,1.09062,1.09057,1.0906,1.0
2020-02-11 02:25:00,1.09059,1.09098,1.09059,1.09091,1.0
2020-02-11 02:30:00,1.09091,1.09097,1.09083,1.09103,1.0
2020-02-11 02:35:00,1.09104,1.09119,1.09104,1.09114,1.0
2020-02-11 02:40:00,1.09114,1.09124,1.09111,1.09115,1.0
2020-02-11 02:45:00,1.09115,1.09119,1.09112,1.09123,1.0
2020-02-11 02:50:00,1.09123,1.09137,1.09118,1.09128,1.0
2020-02-11 02:55:00,1.0913,1.09135,1.09128,1.09142,0.0
2020-02-11 03:00:00,1.09144,1.0915,1.09121,1.09117,0.0
2020-02-11 03:05:00,1.09118,1.09118,1.09086,1.09101,0.0
2020-02-11 03:10:00,1.09102,1.09102,1.09063,1.09081,0.5
2020-02-11 03:15:00,1.09081,1.09097,1.09076,1.09081,0.0
2020-02-11 03:20:00,1.09081,1.09081,1.09057,1.09071,1.0
2020-02-11 03:25:00,1.09072,1.09099,1.09068,1.09087,1.0
2020-02-11 03:30:00,1.09087,1.09098,1.09075,1.09097,0.0
2020-02-11 03:35:00,1.09097,1.09097,1.09075,1.09077,1.0
2020-02-11 03:40:00,1.09076,1.09076,1.09056,1.09098,0.0
2020-02-11 03:45:00,1.09098,1.09098,1.09092,1.09097,1.0
2020-02-11 03:50:00,1.09098,1.09119,1.0909,1.09108,0.0
2020-02-11 03:55:00,1.09109,1.09117,1.09109,1.09107,0.0
2020-02-11 04:00:00,1.09107,1.09107,1.09085,1.09106,0.0
2020-02-11 04:05:00,1.09105,1.09105,1.09099,1.09101,1.0
2020-02-11 04:10:00,1.091,1.09146,1.091,1.09146,0.0
2020-02-11 04:15:00,1.09147,1.09147,1.09117,1.09128,1.0
2020-02-11 04:20:00,1.09127,1.09145,1.09127,1.0913,0.0
2020-02-11 04:25:00,1.09129,1.09144,1.09129,1.09126,1.0
2020-02-11 04:30:00,1.09129,1.09155,1.09129,1.09141,1.0
2020-02-11 04:35:00,1.09141,1.09158,1.09141,1.09142,0.0
2020-02-11 04:40:00,1.09141,1.09141,1.09119,1.09104,1.0
2020-02-11 04:45:00,1.09103,1.09118,1.09103,1.09123,1.0
2020-02-11 04:50:00,1.09124,1.09135,1.09119,1.09141,0.0
2020-02-11 04:55:00,1.0914,1.09143,1.09134,1.09136,0.0
2020-02-11 05:00:00,1.09136,1.09136,1.09108,1.09117,1.0
2020-02-11 05:05:00,1.09117,1.09142,1.09117,1.09138,0.0
2020-02-11 05:10:00,1.09137,1.09137,1.09113,1.09128,1.0
2020-02-11 05:15:00,1.09127,1.09134,1.09122,1.09137,0.0
2020-02-11 05:20:00,1.09138,1.09144,1.09138,1.09128,1.0
2020-02-11 05:25:00,1.09127,1.09167,1.09127,1.09165,0.0
2020-02-11 05:30:00,1.09165,1.0918,1.09161,1.09155,1.0
2020-02-11 05:35:00,1.09155,1.09172,1.09155,1.09166,1.0
2020-02-11 05:40:00,1.09167,1.09167,1.09156,1.09177,0.0
2020-02-11 05:45:00,1.09178,1.09178,1.09151,1.09162,1.0
2020-02-11 05:50:00,1.09162,1.09188,1.09162,1.09187,0.0
2020-02-11 05:55:00,1.09186,1.09194,1.0918,1.09182,1.0
2020-02-11 06:00:00,1.09181,1.09194,1.09181,1.09191,1.0
2020-02-11 06:05:00,1.09191,1.09206,1.09186,1.09196,0.0
2020-02-11 06:10:00,1.09197,1.09197,1.09181,1.09181,0.0
